Linux 6.8.0-101-generic (node2.xytuang-299835.e6897-pg0.utah.cloudlab.us) 	04/19/26 	_x86_64_	(56 CPU)

13:19:45        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:47    califd5a1e52d7f     14.00     17.00      3.22      1.67      0.00      0.00      0.00      0.00

13:19:47        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:48           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:48    enp23s0f0np0     11.00      7.00      1.22      0.77      0.00      0.00      0.00      0.00
13:19:48    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:48    eno12399np0    389.00     73.00     31.08      9.13      0.00      0.00      0.00      0.00
13:19:48    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:48        tunl0     11.00      7.00      0.86      0.53      0.00      0.00      0.00      0.00
13:19:48    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
13:19:48    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:48    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:48    calidf3b84ec6b9     12.00     12.00      2.56      5.09      0.00      0.00      0.00      0.00
13:19:48    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:48    califd5a1e52d7f      6.00     10.00      0.58      0.94      0.00      0.00      0.00      0.00

13:19:48        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:49           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:49    enp23s0f0np0 554746.00  16588.00 817193.84   1594.56      0.00      0.00      0.00      6.69
13:19:49    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:49    eno12399np0    457.00     47.00     28.94      4.65      0.00      0.00      2.00      0.00
13:19:49    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:49        tunl0  27595.00  16587.00 772005.06   1043.76      0.00      0.00      0.00      0.00
13:19:49    califa14f7c081d      6.00      7.00      0.55      0.57      0.00      0.00      0.00      0.00
13:19:49    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:49    cali707a268ff9b      1.00      2.00      0.06      0.45      0.00      0.00      0.00      0.00
13:19:49    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:49    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:49    califd5a1e52d7f  16586.00  27592.00   1270.48 772381.82      0.00      0.00      0.00     63.27

13:19:49        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:50           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:50    enp23s0f0np0 1502754.00  42391.00 2215265.04   4054.44      0.00      0.00      0.00     18.15
13:19:50    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:50    eno12399np0    192.00     23.00     17.15      4.01      0.00      0.00      2.00      0.00
13:19:50    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:50        tunl0  67759.00  42390.00 2092498.07   2646.87      0.00      0.00      0.00      0.00
13:19:50    califa14f7c081d      6.00      7.00      0.91      1.61      0.00      0.00      0.00      0.00
13:19:50    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:50    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:50    calidf3b84ec6b9     12.00     13.00      2.56      5.19      0.00      0.00      0.00      0.00
13:19:50    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
13:19:50    califd5a1e52d7f  42389.00  67758.00   3226.37 2093424.39      0.00      0.00      0.00    171.49

13:19:50        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:51           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
13:19:51    enp23s0f0np0 1512730.00  40356.00 2229500.51   3889.86      0.00      0.00      0.00     18.26
13:19:51    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:51    eno12399np0    322.00      2.00     19.30      0.23      0.00      0.00      0.00      0.00
13:19:51    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:51        tunl0  67310.00  40356.00 2105872.91   2549.92      0.00      0.00      0.00      0.00
13:19:51    califa14f7c081d      8.00      8.00      0.78      0.77      0.00      0.00      0.00      0.00
13:19:51    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:51    cali707a268ff9b      0.00      1.00      0.00      0.22      0.00      0.00      0.00      0.00
13:19:51    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:51    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:51    califd5a1e52d7f  40357.00  67308.00   3103.47 2106792.87      0.00      0.00      0.00    172.59

13:19:51        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:52           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:52    enp23s0f0np0 1396898.00  39754.00 2059489.90   3803.00      0.00      0.00      0.00     16.87
13:19:52    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:52    eno12399np0    200.00     19.00     17.28      3.51      0.00      0.00      3.00      0.00
13:19:52    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:52        tunl0  64993.00  39764.00 1945517.83   2482.98      0.00      0.00      0.00      0.00
13:19:52    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
13:19:52    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:52    cali707a268ff9b      1.00      0.00      0.06      0.00      0.00      0.00      0.00      0.00
13:19:52    calidf3b84ec6b9     12.00     12.00      2.56      5.09      0.00      0.00      0.00      0.00
13:19:52    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:52    califd5a1e52d7f  39769.00  64993.00   3025.23 1946374.02      0.00      0.00      0.00    159.45

13:19:52        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:53           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:53    enp23s0f0np0 1121052.00  34521.00 1652076.24   3221.21      0.00      0.00      1.00     13.53
13:19:53    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:53    eno12399np0    231.00      0.00     13.54      0.00      0.00      0.00      0.00      0.00
13:19:53    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:53        tunl0  59126.00  34506.00 1560881.86   2074.24      0.00      0.00      0.00      0.00
13:19:53    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
13:19:53    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:53    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:53    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:53    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:53    califd5a1e52d7f  34497.00  59124.00   2545.43 1561722.46      0.00      0.00      0.00    127.94

13:19:53        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:54           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:54    enp23s0f0np0 954022.00  27897.00 1404943.78   2605.03      0.00      0.00      0.00     11.51
13:19:54    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:54    eno12399np0    167.00     18.00     15.41      3.45      0.00      0.00      2.00      0.00
13:19:54    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:54        tunl0  47421.00  27891.00 1327224.02   1678.47      0.00      0.00      0.00      0.00
13:19:54    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
13:19:54    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:54    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:54    calidf3b84ec6b9     13.00     13.00      2.62      5.22      0.00      0.00      0.00      0.00
13:19:54    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
13:19:54    califd5a1e52d7f  27890.00  47420.00   2059.74 1327872.28      0.00      0.00      0.00    108.78

13:19:54        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:55           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:55    enp23s0f0np0 639753.00  17604.00 943466.33   1686.99      0.00      0.00      0.00      7.73
13:19:55    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:55    eno12399np0    231.00      6.00     14.10      0.89      0.00      0.00      0.00      0.00
13:19:55    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:55        tunl0  28688.00  17607.00 891348.10   1102.63      0.00      0.00      0.00      0.00
13:19:55    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
13:19:55    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:55    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:55    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:55    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
13:19:55    califd5a1e52d7f  17614.00  28692.00   1343.81 891931.33      0.00      0.00      0.00     73.07

13:19:55        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:56           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:56    enp23s0f0np0 471796.00  12265.00 695701.15   1184.86      0.00      0.00      0.00      5.70
13:19:56    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:56    eno12399np0    282.00     19.00     22.40      3.74      0.00      0.00      0.00      0.00
13:19:56    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:56        tunl0  19949.00  12263.00 656925.33    777.54      0.00      0.00      0.00      0.00
13:19:56    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
13:19:56    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:56    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:56    calidf3b84ec6b9     13.00     12.00      2.62      5.20      0.00      0.00      0.00      0.00
13:19:56    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:56    califd5a1e52d7f  12258.00  19944.00    944.89 657069.74      0.00      0.00      0.00     53.83

13:19:56        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:57           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
13:19:57    enp23s0f0np0 484617.00  13537.00 714302.87   1277.93      0.00      0.00      0.00      5.85
13:19:57    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:57    eno12399np0    208.00      1.00     12.19      0.06      0.00      0.00      2.00      0.00
13:19:57    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:57        tunl0  21800.00  13533.00 674720.72    828.28      0.00      0.00      0.00      0.00
13:19:57    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
13:19:57    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:57    cali707a268ff9b      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
13:19:57    calidf3b84ec6b9      1.00      1.00      0.04      0.04      0.00      0.00      0.00      0.00
13:19:57    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:57    califd5a1e52d7f  13528.00  21797.00   1012.99 674955.66      0.00      0.00      0.00     55.29

13:19:57        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:58           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:58    enp23s0f0np0 265828.00   7504.00 392006.08    726.04      0.00      0.00      0.00      3.21
13:19:58    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:58    eno12399np0    238.00     20.00     19.51      3.65      0.00      0.00      2.00      0.00
13:19:58    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:58        tunl0  11856.00   7501.00 370282.69    476.77      0.00      0.00      0.00      0.00
13:19:58    califa14f7c081d      7.00      6.00      0.98      1.54      0.00      0.00      0.00      0.00
13:19:58    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:58    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:58    calidf3b84ec6b9     12.00     12.00      2.56      5.10      0.00      0.00      0.00      0.00
13:19:58    cali0a62d08c15c      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00
13:19:58    califd5a1e52d7f   7500.00  11854.00    579.27 370444.61      0.00      0.00      0.00     30.35

13:19:58        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:19:59           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:59    enp23s0f0np0 258417.00   7090.00 380974.75    681.49      0.00      0.00      0.00      3.12
13:19:59    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:59    eno12399np0    204.00      4.00     12.32      0.30      0.00      0.00      0.00      0.00
13:19:59    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:59        tunl0  11711.00   7089.00 359866.46    446.03      0.00      0.00      0.00      0.00
13:19:59    califa14f7c081d      6.00      6.00      0.55      0.51      0.00      0.00      0.00      0.00
13:19:59    calie519df70ce6      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00
13:19:59    cali707a268ff9b      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
13:19:59    calidf3b84ec6b9      1.00      1.00      0.06      0.43      0.00      0.00      0.00      0.00
13:19:59    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:19:59    califd5a1e52d7f   7088.00  11708.00    542.90 360026.18      0.00      0.00      0.00     29.49

13:19:59        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:20:00           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:00    enp23s0f0np0 337814.00   8916.00 497999.89    844.94      0.00      0.00      0.00      4.08
13:20:00    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:00    eno12399np0    320.00     23.00     24.36      3.93      0.00      0.00      2.00      0.00
13:20:00    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:00        tunl0  14179.00   8915.00 470348.70    548.87      0.00      0.00      0.00      0.00
13:20:00    califa14f7c081d      6.00      9.00      0.91      1.73      0.00      0.00      0.00      0.00
13:20:00    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:00    cali707a268ff9b      4.00      3.00      0.39      0.51      0.00      0.00      0.00      0.00
13:20:00    calidf3b84ec6b9     14.00     13.00      2.68      5.19      0.00      0.00      0.00      0.00
13:20:00    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
13:20:00    califd5a1e52d7f   8920.00  14183.00    671.24 470542.61      0.00      0.00      0.00     38.55

13:20:00        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:20:01           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
13:20:01    enp23s0f0np0 214824.00   6102.00 316444.00    563.55      0.00      0.00      0.00      2.59
13:20:01    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:01    eno12399np0    138.00      3.00      8.49      0.19      0.00      0.00      0.00      0.00
13:20:01    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:01        tunl0   9920.00   6101.00 298905.81    360.92      0.00      0.00      0.00      0.00
13:20:01    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
13:20:01    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:01    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:01    calidf3b84ec6b9      2.00      2.00      0.13      0.52      0.00      0.00      0.00      0.00
13:20:01    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:01    califd5a1e52d7f   6100.00   9919.00    444.28 299041.36      0.00      0.00      0.00     24.50

13:20:01        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:20:02           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:02    enp23s0f0np0     38.00     21.00      8.77      4.63      0.00      0.00      0.00      0.00
13:20:02    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:02    eno12399np0    275.00     36.00     22.24      6.44      0.00      0.00      2.00      0.00
13:20:02    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:02        tunl0     33.00     16.00      6.55      3.11      0.00      0.00      0.00      0.00
13:20:02    califa14f7c081d      7.00      6.00      0.94      2.10      0.00      0.00      0.00      0.00
13:20:02    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:02    cali707a268ff9b     17.00     15.00      2.93      5.26      0.00      0.00      0.00      0.00
13:20:02    calidf3b84ec6b9     13.00     12.00      2.62      5.09      0.00      0.00      0.00      0.00
13:20:02    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:02    califd5a1e52d7f     15.00     17.00      3.27      1.67      0.00      0.00      0.00      0.00

13:20:02        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:20:03           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:03    enp23s0f0np0 298742.00   8743.00 440521.60    836.08      0.00      0.00      0.00      3.61
13:20:03    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:03    eno12399np0     94.00      4.00      5.55      0.29      0.00      0.00      0.00      0.00
13:20:03    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:03        tunl0  14391.00   8743.00 416162.73    545.78      0.00      0.00      0.00      0.00
13:20:03    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
13:20:03    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:03    cali707a268ff9b      1.00      1.00      0.06      0.26      0.00      0.00      0.00      0.00
13:20:03    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:03    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:03    califd5a1e52d7f   8742.00  14389.00    665.26 416359.16      0.00      0.00      0.00     34.11

13:20:03        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:20:04           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:04    enp23s0f0np0 463696.00  12066.00 683752.35   1167.16      0.00      0.00      0.00      5.60
13:20:04    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:04    eno12399np0    385.00     18.00     28.42      3.45      0.00      0.00      0.00      0.00
13:20:04    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:04        tunl0  19806.00  12065.00 645814.83    766.50      0.00      0.00      0.00      0.00
13:20:04    califa14f7c081d      7.00      6.00      0.94      1.58      0.00      0.00      0.00      0.00
13:20:04    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:04    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:04    calidf3b84ec6b9     12.00     12.00      2.56      5.10      0.00      0.00      0.00      0.00
13:20:04    cali0a62d08c15c      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
13:20:04    califd5a1e52d7f  12064.00  19805.00    931.40 646085.54      0.00      0.00      0.00     52.93

13:20:04        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:20:05           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:05    enp23s0f0np0 361611.00   9106.00 533162.60    886.24      0.00      0.00      0.00      4.37
13:20:05    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:05    eno12399np0    162.00      6.00     10.15      0.89      0.00      0.00      2.00      0.00
13:20:05    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:05        tunl0  13971.00   9098.00 503497.43    583.36      0.00      0.00      0.00      0.00
13:20:05    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
13:20:05    calie519df70ce6      1.00      1.00      0.04      0.04      0.00      0.00      0.00      0.00
13:20:05    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:05    calidf3b84ec6b9      1.00      1.00      0.06      0.16      0.00      0.00      0.00      0.00
13:20:05    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
13:20:05    califd5a1e52d7f   9097.00  13970.00    707.69 503688.36      0.00      0.00      0.00     41.26

13:20:05        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:20:06           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:06    enp23s0f0np0 356619.00  10029.00 525734.57    953.35      0.00      0.00      0.00      4.31
13:20:06    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:06    eno12399np0    435.00     21.00     31.23      3.76      0.00      0.00      2.00      0.00
13:20:06    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:06        tunl0  15516.00  10029.00 496572.06    620.35      0.00      0.00      0.00      0.00
13:20:06    califa14f7c081d      6.00      7.00      0.91      1.61      0.00      0.00      0.00      0.00
13:20:06    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:06    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:06    calidf3b84ec6b9     13.00     13.00      2.62      5.19      0.00      0.00      0.00      0.00
13:20:06    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:06    califd5a1e52d7f  10028.00  15515.00    757.42 496784.12      0.00      0.00      0.00     40.70

13:20:06        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
13:20:07           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
13:20:07    enp23s0f0np0 341733.00   9141.00 503898.18    879.80      0.00      0.00      0.00      4.13
13:20:07    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:07    eno12399np0    195.00      0.00     11.75      0.00      0.00      0.00      0.00      0.00
13:20:07    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:07        tunl0  14060.00   9141.00 475911.94    576.29      0.00      0.00      0.00      0.00
13:20:07    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
