Linux 6.8.0-101-generic (node2.xytuang-299835.e6897-pg0.utah.cloudlab.us) 	04/19/26 	_x86_64_	(56 CPU)

09:47:27        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:29    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:29    calidf3b84ec6b9     12.00     12.00      2.56      5.22      0.00      0.00      0.00      0.00
09:47:29    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:29    cali63f99c2607b      6.00     10.00      0.58      0.94      0.00      0.00      0.00      0.00

09:47:29        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:30           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:30    enp23s0f0np0     45.00     42.00      8.25      7.16      0.00      0.00      0.00      0.00
09:47:30    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:30    eno12399np0    201.00      6.00     12.35      0.93      0.00      0.00      0.00      0.00
09:47:30    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:30        tunl0     44.00     41.00      6.71      5.72      0.00      0.00      0.00      0.00
09:47:30    califa14f7c081d     37.00     33.00      4.44      6.67      0.00      0.00      0.00      0.00
09:47:30    calie519df70ce6      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00
09:47:30    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:30    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:30    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:30    cali63f99c2607b     13.00     18.00      3.10      1.72      0.00      0.00      0.00      0.00

09:47:30        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:31           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:31    enp23s0f0np0     11.00      7.00      1.30      0.77      0.00      0.00      0.00      0.00
09:47:31    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:31    eno12399np0    342.00     14.00     25.05      2.72      0.00      0.00      2.00      0.00
09:47:31    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:31        tunl0     11.00      7.00      0.93      0.53      0.00      0.00      0.00      0.00
09:47:31    califa14f7c081d      3.00      3.00      0.22      0.79      0.00      0.00      0.00      0.00
09:47:31    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:31    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:31    calidf3b84ec6b9     12.00     12.00      2.56      5.11      0.00      0.00      0.00      0.00
09:47:31    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
09:47:31    cali63f99c2607b     12.00     20.00      1.11      1.78      0.00      0.00      0.00      0.00

09:47:31        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:32           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
09:47:32    enp23s0f0np0     16.00     15.00      1.88      1.55      0.00      0.00      0.00      0.00
09:47:32    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:32    eno12399np0    211.00      4.00     12.95      0.76      0.00      0.00      0.00      0.00
09:47:32    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:32        tunl0     15.00     14.00      1.20      1.02      0.00      0.00      0.00      0.00
09:47:32    califa14f7c081d      9.00     10.00      1.25      1.32      0.00      0.00      0.00      0.00
09:47:32    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:32    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:32    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:32    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:32    cali63f99c2607b     13.00     14.00      1.16      1.33      0.00      0.00      0.00      0.00

09:47:32        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:33           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:33    enp23s0f0np0     17.00     11.00      1.90      3.10      0.00      0.00      0.00      0.00
09:47:33    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:33    eno12399np0    225.00     15.00     18.47      2.75      0.00      0.00      0.00      0.00
09:47:33    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:33        tunl0     17.00     10.00      1.33      2.69      0.00      0.00      0.00      0.00
09:47:33    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
09:47:33    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:33    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:33    calidf3b84ec6b9     14.00     14.00      2.68      5.51      0.00      0.00      0.00      0.00
09:47:33    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:33    cali63f99c2607b      9.00     16.00      2.77      1.49      0.00      0.00      0.00      0.00

09:47:33        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:34           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:34    enp23s0f0np0     26.00      9.00      6.69      0.95      0.00      0.00      0.00      0.00
09:47:34    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:34    eno12399np0    261.00     21.00     16.60      3.76      0.00      0.00      2.00      0.00
09:47:34    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:34        tunl0     26.00      9.00      5.83      0.65      0.00      0.00      0.00      0.00
09:47:34    califa14f7c081d      9.00      7.00      1.23      1.71      0.00      0.00      0.00      0.00
09:47:34    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:34    cali707a268ff9b     12.00     14.00      2.50      5.11      0.00      0.00      0.00      0.00
09:47:34    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:34    cali0a62d08c15c      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
09:47:34    cali63f99c2607b      8.00     11.00      0.72      1.01      0.00      0.00      0.00      0.00

09:47:34        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:35           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:35    enp23s0f0np0    419.00    438.00    165.48    109.51      0.00      0.00      0.00      0.00
09:47:35    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:35    eno12399np0    199.00     16.00     16.79      2.92      0.00      0.00      2.00      0.00
09:47:35    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:35        tunl0    418.00    432.00    151.54     94.69      0.00      0.00      0.00      0.00
09:47:35    califa14f7c081d      5.00      4.00      0.41      0.99      0.00      0.00      0.00      0.00
09:47:35    calie519df70ce6      2.00      2.00      0.08      0.08      0.00      0.00      0.00      0.00
09:47:35    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:35    calidf3b84ec6b9     12.00     12.00      2.56      5.10      0.00      0.00      0.00      0.00
09:47:35    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:35    cali63f99c2607b    431.00    417.00    100.55    157.18      0.00      0.00      0.00      0.01

09:47:35        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:36           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:36    enp23s0f0np0   1110.00   1236.00    417.63    404.55      0.00      0.00      0.00      0.00
09:47:36    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:36    eno12399np0    203.00      7.00     12.50      0.96      0.00      0.00      0.00      0.00
09:47:36    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:36        tunl0   1090.00   1223.00    379.76    362.87      0.00      0.00      0.00      0.00
09:47:36    califa14f7c081d      6.00      5.00      0.88      0.91      0.00      0.00      0.00      0.00
09:47:36    calie519df70ce6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
09:47:36    cali707a268ff9b      1.00      1.00      0.06      0.28      0.00      0.00      0.00      0.00
09:47:36    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:36    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
09:47:36    cali63f99c2607b   1222.00   1087.00    379.54    394.13      0.00      0.00      0.00      0.03

09:47:36        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:37           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:37    enp23s0f0np0   1232.00   1305.00    437.70    429.54      0.00      0.00      0.00      0.00
09:47:37    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:37    eno12399np0    226.00     14.00     18.24      2.68      0.00      0.00      2.00      0.00
09:47:37    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:37        tunl0   1225.00   1281.00    391.00    384.37      0.00      0.00      0.00      0.00
09:47:37    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
09:47:37    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:37    cali707a268ff9b      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
09:47:37    calidf3b84ec6b9     12.00     12.00      2.56      5.10      0.00      0.00      0.00      0.00
09:47:37    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:37    cali63f99c2607b   1280.00   1223.00    401.83    407.45      0.00      0.00      0.00      0.03

09:47:37        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:38           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
09:47:38    enp23s0f0np0   1257.00   1283.00    441.00    399.30      0.00      0.00      0.00      0.00
09:47:38    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:38    eno12399np0    225.00      5.00     13.75      0.83      0.00      0.00      0.00      0.00
09:47:38    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:38        tunl0   1255.00   1268.00    399.09    355.95      0.00      0.00      0.00      0.00
09:47:38    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
09:47:38    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:38    cali707a268ff9b      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
09:47:38    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:38    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:38    cali63f99c2607b   1267.00   1253.00    373.23    415.96      0.00      0.00      0.00      0.03

09:47:38        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:39           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:39    enp23s0f0np0   1332.00   1368.00    461.75    440.60      0.00      0.00      0.00      0.00
09:47:39    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:39    eno12399np0    192.00     20.00     17.00      3.35      0.00      0.00      2.00      0.00
09:47:39    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:39        tunl0   1332.00   1349.00    417.52    394.21      0.00      0.00      0.00      0.00
09:47:39    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
09:47:39    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:39    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:39    calidf3b84ec6b9     14.00     14.00      2.68      5.62      0.00      0.00      0.00      0.00
09:47:39    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:39    cali63f99c2607b   1348.00   1331.00    412.60    435.66      0.00      0.00      0.00      0.04

09:47:39        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:40           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:40    enp23s0f0np0   1191.00   1185.00    404.48    384.88      0.00      0.00      0.00      0.00
09:47:40    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:40    eno12399np0    242.00      9.00     14.78      1.21      0.00      0.00      0.00      0.00
09:47:40    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:40        tunl0   1189.00   1166.00    364.73    344.59      0.00      0.00      0.00      0.00
09:47:40    califa14f7c081d     10.00      9.00      1.31      1.26      0.00      0.00      0.00      0.00
09:47:40    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:40    cali707a268ff9b      4.00      3.00      0.35      0.29      0.00      0.00      0.00      0.00
09:47:40    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:40    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:40    cali63f99c2607b   1165.00   1186.00    360.48    380.67      0.00      0.00      0.00      0.03

09:47:40        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:41           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:41    enp23s0f0np0   1292.00   1266.00    444.89    412.53      0.00      0.00      0.00      0.00
09:47:41    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:41    eno12399np0    246.00     14.00     19.41      2.72      0.00      0.00      0.00      0.00
09:47:41    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:41        tunl0   1291.00   1263.00    401.94    370.34      0.00      0.00      0.00      0.00
09:47:41    califa14f7c081d      3.00      3.00      0.22      0.79      0.00      0.00      0.00      0.00
09:47:41    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:41    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:41    calidf3b84ec6b9     12.00     12.00      2.56      5.09      0.00      0.00      0.00      0.00
09:47:41    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
09:47:41    cali63f99c2607b   1262.00   1290.00    387.56    419.52      0.00      0.00      0.00      0.03

09:47:41        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:42           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
09:47:42    enp23s0f0np0   1350.00   1397.00    464.88    439.37      0.00      0.00      0.00      0.00
09:47:42    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:42    eno12399np0    214.00      5.00     13.44      0.82      0.00      0.00      3.00      0.00
09:47:42    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:42        tunl0   1343.00   1381.00    419.60    392.19      0.00      0.00      0.00      0.00
09:47:42    califa14f7c081d      4.00      5.00      0.75      0.88      0.00      0.00      0.00      0.00
09:47:42    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:42    cali707a268ff9b      1.00      1.00      0.06      0.26      0.00      0.00      0.00      0.00
09:47:42    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:42    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:42    cali63f99c2607b   1380.00   1341.00    411.02    437.64      0.00      0.00      0.00      0.04

09:47:42        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:43           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:43    enp23s0f0np0   1204.00   1268.00    417.32    398.65      0.00      0.00      0.00      0.00
09:47:43    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:43    eno12399np0    304.00     15.00     22.91      2.75      0.00      0.00      2.00      0.00
09:47:43    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:43        tunl0   1203.00   1255.00    377.31    355.88      0.00      0.00      0.00      0.00
09:47:43    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
09:47:43    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:43    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:43    calidf3b84ec6b9     14.00     13.00      2.68      5.26      0.00      0.00      0.00      0.00
09:47:43    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:43    cali63f99c2607b   1254.00   1202.00    372.99    393.69      0.00      0.00      0.00      0.03

09:47:43        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:44           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:44    enp23s0f0np0   1317.00   1379.00    468.13    444.40      0.00      0.00      0.00      0.00
09:47:44    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:44    eno12399np0    201.00      6.00     12.35      0.89      0.00      0.00      0.00      0.00
09:47:44    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:44        tunl0   1316.00   1357.00    424.25    397.51      0.00      0.00      0.00      0.00
09:47:44    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
09:47:44    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:44    cali707a268ff9b      2.00      2.00      0.13      0.43      0.00      0.00      0.00      0.00
09:47:44    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:44    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
09:47:44    cali63f99c2607b   1356.00   1313.00    416.01    441.74      0.00      0.00      0.00      0.04

09:47:44        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:45           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:45    enp23s0f0np0   1220.00   1274.00    422.16    403.48      0.00      0.00      0.00      0.00
09:47:45    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:45    eno12399np0    198.00     14.00     16.75      2.72      0.00      0.00      2.00      0.00
09:47:45    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:45        tunl0   1220.00   1256.00    381.65    360.27      0.00      0.00      0.00      0.00
09:47:45    califa14f7c081d      3.00      3.00      0.22      0.79      0.00      0.00      0.00      0.00
09:47:45    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:45    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:45    calidf3b84ec6b9     12.00     13.00      2.56      5.31      0.00      0.00      0.00      0.00
09:47:45    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:45    cali63f99c2607b   1255.00   1219.00    377.39    398.26      0.00      0.00      0.00      0.03

09:47:45        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:46           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:46    enp23s0f0np0   1220.00   1241.00    419.33    395.53      0.00      0.00      0.00      0.00
09:47:46    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:46    eno12399np0    212.00      7.00     13.02      0.96      0.00      0.00      0.00      0.00
09:47:46    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:46        tunl0   1218.00   1226.00    378.37    353.58      0.00      0.00      0.00      0.00
09:47:46    califa14f7c081d      6.00      7.00      0.88      1.01      0.00      0.00      0.00      0.00
09:47:46    calie519df70ce6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
09:47:46    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:46    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:46    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
09:47:46    cali63f99c2607b   1230.00   1223.00    370.76    395.34      0.00      0.00      0.00      0.03

09:47:46        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:47           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:47    enp23s0f0np0   1305.00   1346.00    445.26    422.24      0.00      0.00      0.00      0.00
09:47:47    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:47    eno12399np0    304.00     16.00     23.15      2.82      0.00      0.00      2.00      0.00
09:47:47    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:47        tunl0   1305.00   1335.00    401.93    376.99      0.00      0.00      0.00      0.00
09:47:47    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
09:47:47    calie519df70ce6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
09:47:47    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:47    calidf3b84ec6b9     12.00     12.00      2.56      5.12      0.00      0.00      0.00      0.00
09:47:47    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:47    cali63f99c2607b   1334.00   1303.00    395.19    419.52      0.00      0.00      0.00      0.03

09:47:47        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:48           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
09:47:48    enp23s0f0np0   1237.00   1276.00    422.92    398.31      0.00      0.00      1.00      0.00
09:47:48    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:48    eno12399np0    281.00      7.00     17.30      1.09      0.00      0.00      1.00      0.00
09:47:48    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:48        tunl0   1229.00   1253.00    376.03    354.22      0.00      0.00      0.00      0.00
09:47:48    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
09:47:48    calie519df70ce6      3.00      2.00      0.32      0.25      0.00      0.00      0.00      0.00
09:47:48    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:48    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:48    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:48    cali63f99c2607b   1252.00   1226.00    371.30    392.51      0.00      0.00      0.00      0.03

09:47:48        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
09:47:49           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:49    enp23s0f0np0   1352.00   1341.00    467.90    437.09      0.00      0.00      0.00      0.00
09:47:49    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:49    eno12399np0    160.00     34.00     15.34      6.00      0.00      0.00      0.00      0.00
09:47:49    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:49        tunl0   1351.00   1328.00    422.96    391.91      0.00      0.00      0.00      0.00
09:47:49    califa14f7c081d      4.00      4.00      0.28      1.42      0.00      0.00      0.00      0.00
09:47:49    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:47:49    cali707a268ff9b     13.00     12.00      2.56      4.95      0.00      0.00      0.00      0.00
09:47:49    calidf3b84ec6b9     12.00     13.00      2.56      5.19      0.00      0.00      0.00      0.00
